Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Review Rating,Subscription Status,Payment Method,Discount Applied
2984,60.0,Female,Pants,Clothing,44,,No,,No
2985,45.0,Female,Gloves,Accessories,32,4.3,No,,No
2986,46.0,Female,Belt,Accessories,36,3.0,No,,No
2987,62.0,Female,Belt,Accessories,85,,No,,No
2988,63.0,Female,Skirt,Clothing,36,,No,Debit Card,No
2989,69.0,Female,Socks,Clothing,55,5.0,No,Debit Card,No
2990,,,Belt,Accessories,20,4.3,No,Cash,No
2991,69.0,Female,Shirt,Clothing,91,4.2,No,Venmo,No
2992,66.0,,Dress,Clothing,71,3.9,No,,No
2993,41.0,,Socks,Clothing,64,3.9,No,,No
2994,32.0,Female,Jacket,Outerwear,21,,No,Bank Transfer,No
2995,69.0,Female,Sweater,Clothing,100,3.5,No,Cash,No
2996,29.0,Female,Jeans,Clothing,96,,No,Venmo,No
2997,70.0,Female,Jewelry,Accessories,91,2.9,No,Credit Card,No
2998,41.0,Female,,Clothing,40,,No,,No
2999,31.0,,Hoodie,Clothing,53,4.7,No,Venmo,No
3000,31.0,Female,Sunglasses,Accessories,48,3.8,No,Bank Transfer,No
3001,57.0,Female,Sandals,Footwear,70,3.7,No,,No
3002,29.0,,Coat,Outerwear,29,4.7,No,Credit Card,No
3003,70.0,Female,Belt,Accessories,29,,No,Cash,No
3004,51.0,Female,Blouse,Clothing,53,2.8,No,Venmo,No
3005,45.0,Female,Skirt,Clothing,79,,No,Venmo,No
3006,18.0,Female,,Clothing,65,3.5,No,,No
3007,37.0,Female,Dress,Clothing,99,3.7,No,Venmo,No
3008,23.0,Female,Sunglasses,Accessories,60,3.0,No,Debit Card,No
3009,,Female,Shoes,Footwear,86,4.9,No,Cash,No
3010,62.0,Female,Belt,Accessories,73,,No,Venmo,No
3011,70.0,Female,Belt,Accessories,45,3.3,No,Bank Transfer,No
3012,20.0,Female,Belt,Accessories,70,3.0,No,Bank Transfer,No
3013,42.0,Female,Belt,Accessories,65,3.5,No,Credit Card,No
3014,41.0,Female,Skirt,Clothing,55,4.2,No,Debit Card,No
3015,24.0,Female,T-shirt,Clothing,65,4.5,No,Credit Card,No
3016,37.0,Female,Scarf,Accessories,21,2.8,No,Venmo,No
3017,30.0,Female,,Clothing,26,4.9,No,,No
3018,,,,Accessories,71,3.3,No,Bank Transfer,No
3019,43.0,Female,Boots,Footwear,41,3.0,No,,No
3020,19.0,Female,Jacket,Outerwear,44,3.9,No,Venmo,No
3021,,Female,,Clothing,81,2.8,No,Bank Transfer,No
3022,65.0,Female,Sunglasses,Accessories,77,4.5,No,,No
3023,,Female,,Footwear,26,4.0,No,Debit Card,No
3024,50.0,Female,Backpack,Accessories,31,2.9,No,PayPal,No
3025,67.0,Female,Blouse,Clothing,82,4.0,No,Credit Card,No
3026,40.0,Female,Shoes,Footwear,60,,No,Debit Card,No
3027,55.0,,Shirt,Clothing,70,2.5,No,Venmo,No
3028,52.0,Female,,Clothing,26,,No,,No
3029,62.0,,Dress,Clothing,100,,No,PayPal,No
3030,64.0,Female,,Clothing,82,3.1,No,Bank Transfer,No
3031,43.0,Female,Sneakers,Footwear,24,2.6,No,,No
3032,61.0,Female,Blouse,Clothing,74,,No,PayPal,No
3033,26.0,,Backpack,Accessories,58,,No,Debit Card,No
3034,22.0,Female,Sweater,Clothing,56,,No,PayPal,No
3035,51.0,Female,Boots,Footwear,37,3.5,No,PayPal,No
3036,69.0,Female,Handbag,Accessories,64,,No,Bank Transfer,No
3037,50.0,Female,Hoodie,Clothing,58,4.3,No,PayPal,No
3038,51.0,Female,Belt,Accessories,44,4.8,No,Debit Card,No
3039,,Female,,Accessories,39,4.2,No,Bank Transfer,No
3040,59.0,Female,Blouse,Clothing,48,3.2,No,Bank Transfer,No
3041,18.0,Female,Handbag,Accessories,32,,No,PayPal,No
3042,48.0,Female,Handbag,Accessories,79,4.0,No,Credit Card,No
3043,53.0,Female,Coat,Outerwear,27,2.9,No,Credit Card,No
3044,45.0,Female,Belt,Accessories,98,2.6,No,,No
3045,21.0,,Boots,Footwear,67,,No,,No
3046,42.0,Female,Socks,Clothing,37,,No,,No
3047,60.0,Female,Shoes,Footwear,49,3.2,No,Bank Transfer,No
3048,21.0,Female,Sneakers,Footwear,74,4.1,No,Cash,No
3049,69.0,Female,Jewelry,Accessories,93,3.9,No,PayPal,No
3050,40.0,Female,Handbag,Accessories,60,3.0,No,,No
3051,31.0,Female,,Outerwear,76,3.6,No,,No
3052,44.0,,Sunglasses,Accessories,64,,No,Venmo,No
3053,48.0,Female,Shoes,Footwear,38,4.5,No,Credit Card,No
3054,32.0,Female,Shoes,Footwear,91,,No,,No
3055,42.0,Female,Boots,Footwear,70,4.9,No,Cash,No
3056,27.0,,Sandals,Footwear,22,5.0,No,Bank Transfer,No
3057,,Female,,Accessories,59,,No,Credit Card,No
3058,67.0,Female,Backpack,Accessories,22,3.4,No,PayPal,No
3059,41.0,Female,Handbag,Accessories,74,3.8,No,Venmo,No
3060,46.0,Female,Sweater,Clothing,71,3.2,No,,No
3061,,Female,Coat,Outerwear,80,4.7,No,,No
3062,33.0,Female,T-shirt,Clothing,59,,No,Debit Card,No
3063,51.0,,Backpack,Accessories,96,3.3,No,Bank Transfer,No
3064,26.0,Female,Sunglasses,Accessories,43,3.9,No,,No
3065,22.0,Female,Belt,Accessories,76,3.6,No,Debit Card,No
3066,49.0,Female,Jacket,Outerwear,59,2.8,No,Debit Card,No
3067,58.0,Female,Skirt,Clothing,48,4.3,No,Cash,No
3068,70.0,Female,Belt,Accessories,22,,No,Bank Transfer,No
3069,32.0,Female,Boots,Footwear,40,,No,Bank Transfer,No
3070,62.0,,Jeans,Clothing,73,,No,,No
3071,52.0,Female,Shoes,Footwear,26,2.6,No,,No
3072,23.0,Female,,Clothing,41,,No,Debit Card,No
3073,26.0,Female,Jewelry,Accessories,98,3.1,No,Venmo,No
3074,58.0,Female,Shirt,Clothing,63,3.6,No,PayPal,No
3075,26.0,Female,Boots,Footwear,55,4.2,No,,No
3076,54.0,,Shorts,Clothing,90,3.6,No,,No
3077,66.0,Female,Handbag,Accessories,46,3.6,No,,No
3078,,Female,Sweater,Clothing,88,,No,Venmo,No
3079,32.0,Female,Belt,Accessories,95,2.5,No,Bank Transfer,No
3080,48.0,Female,Belt,Accessories,31,,No,Credit Card,No
3081,69.0,Female,,Clothing,42,,No,PayPal,No
3082,64.0,,Sneakers,Footwear,44,,No,,No
3083,56.0,Female,T-shirt,Clothing,99,4.0,No,Venmo,No
3084,22.0,Female,Pants,Clothing,20,,No,,No
3085,46.0,Female,Scarf,Accessories,37,,No,Bank Transfer,No
3086,24.0,Female,Sweater,Clothing,50,,No,Credit Card,No
3087,47.0,Female,Handbag,Accessories,73,3.5,No,,No
3088,62.0,Female,Shirt,Clothing,84,,No,Cash,No
3089,,Female,Dress,Clothing,64,,No,PayPal,No
3090,50.0,Female,Sandals,Footwear,21,,No,,No
3091,29.0,,Shirt,Clothing,36,4.9,No,PayPal,No
3092,68.0,Female,Dress,Clothing,81,,No,Bank Transfer,No
3093,52.0,Female,Sunglasses,Accessories,54,3.5,No,Cash,No
3094,29.0,,Socks,Clothing,63,4.8,No,Bank Transfer,No
3095,22.0,Female,Sandals,Footwear,59,,No,,No
3096,62.0,Female,Hat,Accessories,53,,No,,No
3097,69.0,,Shirt,Clothing,63,,No,PayPal,No
3098,48.0,Female,Shoes,Footwear,33,3.7,No,Debit Card,No
3099,66.0,Female,Pants,Clothing,64,3.3,No,Bank Transfer,No
3100,,,Shirt,Clothing,98,2.9,No,Venmo,No
3101,50.0,,Hat,Accessories,85,3.9,No,Venmo,No
3102,32.0,Female,Jewelry,Accessories,82,2.7,No,PayPal,No
3103,51.0,Female,Jacket,Outerwear,85,,No,Bank Transfer,No
3104,27.0,,Shirt,Clothing,37,3.0,No,PayPal,No
3105,43.0,Female,Pants,Clothing,56,5.0,No,PayPal,No
3106,48.0,Female,Skirt,Clothing,33,2.7,No,Debit Card,No
3107,62.0,Female,Sandals,Footwear,57,4.7,No,Venmo,No
3108,,Female,,Clothing,31,4.6,No,Debit Card,No
3109,,,Socks,Clothing,69,,No,Bank Transfer,No
3110,60.0,Female,Jacket,Outerwear,92,4.3,No,,No
3111,19.0,Female,,Accessories,46,,No,Bank Transfer,No
3112,21.0,Female,Belt,Accessories,81,4.9,No,PayPal,No
3113,19.0,Female,Blouse,Clothing,97,3.8,No,Cash,No
3114,46.0,Female,Shirt,Clothing,93,2.6,No,PayPal,No
3115,21.0,Female,Handbag,Accessories,56,4.7,No,Venmo,No
3116,26.0,Female,Scarf,Accessories,53,4.1,No,,No
3117,,Female,Coat,Outerwear,66,3.7,No,Debit Card,No
3118,43.0,Female,Hoodie,Clothing,50,3.0,No,Credit Card,No
3119,,,,Clothing,97,4.7,No,Venmo,No
3120,63.0,Female,Sandals,Footwear,79,4.7,No,Cash,No
3121,,Female,,Clothing,76,,No,Venmo,No
3122,63.0,Female,,Clothing,38,,No,Credit Card,No
3123,23.0,Female,Socks,Clothing,45,3.0,No,Debit Card,No
3124,57.0,Female,,Accessories,77,3.3,No,PayPal,No
3125,57.0,Female,Jewelry,Accessories,51,3.4,No,Venmo,No
3126,33.0,Female,Coat,Outerwear,26,4.0,No,Venmo,No
3127,,Female,Sunglasses,Accessories,76,2.6,No,PayPal,No
3128,55.0,Female,Gloves,Accessories,94,3.4,No,,No
3129,65.0,Female,Jacket,Outerwear,32,,No,PayPal,No
3130,60.0,Female,Sandals,Footwear,20,,No,PayPal,No
3131,52.0,Female,Pants,Clothing,20,4.5,No,PayPal,No
3132,34.0,Female,Jacket,Outerwear,59,,No,,No
3133,33.0,Female,Sweater,Clothing,97,4.2,No,Cash,No
3134,58.0,,T-shirt,Clothing,68,,No,,No
3135,,,Boots,Footwear,66,4.4,No,Venmo,No
3136,68.0,Female,Shoes,Footwear,85,4.7,No,Bank Transfer,No
3137,,Female,Skirt,Clothing,32,3.1,No,,No
3138,,Female,Coat,Outerwear,44,,No,Cash,No
3139,47.0,Female,Blouse,Clothing,95,4.6,No,,No
3140,35.0,Female,Sunglasses,Accessories,85,4.4,No,Venmo,No
3141,34.0,Female,Gloves,Accessories,44,,No,Debit Card,No
3142,36.0,,Sunglasses,Accessories,30,,No,Venmo,No
3143,23.0,Female,Sneakers,Footwear,21,,No,PayPal,No
3144,68.0,Female,Hoodie,Clothing,22,2.9,No,Debit Card,No
3145,23.0,Female,,Footwear,70,2.6,No,Bank Transfer,No
3146,57.0,,Handbag,Accessories,29,4.6,No,Debit Card,No
3147,21.0,Female,Shirt,Clothing,83,4.9,No,,No
3148,45.0,Female,Sweater,Clothing,99,,No,Cash,No
3149,37.0,Female,Shorts,Clothing,35,4.3,No,Credit Card,No
3150,18.0,Female,Belt,Accessories,40,,No,Debit Card,No
3151,55.0,Female,Blouse,Clothing,25,2.6,No,Venmo,No
3152,52.0,,,Clothing,64,3.1,No,Cash,No
3153,49.0,Female,,Accessories,90,3.1,No,Venmo,No
3154,56.0,Female,Socks,Clothing,88,3.1,No,Bank Transfer,No
3155,27.0,Female,Belt,Accessories,55,,No,Venmo,No
3156,22.0,Female,Handbag,Accessories,90,,No,,No
3157,18.0,Female,Shirt,Clothing,50,3.1,No,,No
3158,21.0,,Belt,Accessories,34,3.1,No,Bank Transfer,No
3159,30.0,Female,Jewelry,Accessories,77,4.9,No,,No
3160,62.0,Female,Hat,Accessories,89,2.9,No,PayPal,No
3161,28.0,Female,,Accessories,87,3.8,No,Debit Card,No
3162,66.0,Female,Dress,Clothing,77,4.2,No,,No
3163,66.0,Female,Shoes,Footwear,85,,No,Credit Card,No
3164,,,Pants,Clothing,66,2.8,No,Bank Transfer,No
3165,40.0,,Dress,Clothing,32,2.6,No,Cash,No
3166,49.0,Female,,Outerwear,92,3.0,No,,No
3167,19.0,,Shirt,Clothing,80,2.7,No,Debit Card,No
3168,24.0,Female,Dress,Clothing,78,,No,,No
3169,31.0,Female,Jeans,Clothing,24,2.9,No,,No
3170,35.0,Female,T-shirt,Clothing,59,3.8,No,Venmo,No
3171,65.0,Female,Sunglasses,Accessories,41,,No,Debit Card,No
3172,68.0,Female,Jewelry,Accessories,26,3.1,No,Credit Card,No
3173,57.0,Female,Socks,Clothing,52,3.7,No,Venmo,No
3174,,,Skirt,Clothing,46,4.9,No,Cash,No
3175,45.0,Female,Pants,Clothing,52,,No,PayPal,No
3176,,Female,Socks,Clothing,42,3.4,No,Debit Card,No
3177,36.0,Female,Sandals,Footwear,37,,No,Cash,No
3178,55.0,Female,Belt,Accessories,52,3.2,No,Credit Card,No
3179,,Female,Sandals,Footwear,34,2.7,No,Cash,No
3180,57.0,Female,Shorts,Clothing,88,4.3,No,,No
3181,18.0,,Handbag,Accessories,88,3.8,No,Cash,No
3182,31.0,,Jacket,Outerwear,51,4.4,No,Cash,No
3183,50.0,,Sunglasses,Accessories,97,3.6,No,PayPal,No
3184,50.0,Female,Sneakers,Footwear,56,,No,Debit Card,No
3185,61.0,Female,Sweater,Clothing,53,,No,Credit Card,No
3186,52.0,,Skirt,Clothing,71,,No,,No
3187,38.0,Female,Jewelry,Accessories,93,4.8,No,,No
3188,67.0,Female,Blouse,Clothing,72,3.2,No,,No
3189,42.0,Female,Blouse,Clothing,59,,No,Venmo,No
3190,25.0,Female,Boots,Footwear,87,,No,PayPal,No
3191,41.0,Female,Jeans,Clothing,78,,No,Bank Transfer,No
3192,62.0,,Hoodie,Clothing,68,4.7,No,Bank Transfer,No
3193,19.0,Female,Sweater,Clothing,76,3.0,No,,No
3194,63.0,,Gloves,Accessories,99,,No,,No
3195,43.0,Female,Sneakers,Footwear,52,4.6,No,Debit Card,No
3196,68.0,Female,Sunglasses,Accessories,58,,No,Debit Card,No
3197,24.0,Female,Belt,Accessories,59,2.8,No,Debit Card,No
3198,27.0,Female,Sweater,Clothing,71,,No,Bank Transfer,No
3199,61.0,Female,Gloves,Accessories,94,2.8,No,Cash,No
3200,59.0,Female,Handbag,Accessories,40,4.2,No,PayPal,No
3201,,Female,Socks,Clothing,24,4.8,No,PayPal,No
3202,,Female,Pants,Clothing,38,2.8,No,Credit Card,No
3203,65.0,Female,Scarf,Accessories,37,4.5,No,,No
3204,63.0,,,Outerwear,29,4.1,No,,No
3205,57.0,Female,Jacket,Outerwear,92,4.3,No,Credit Card,No
3206,40.0,,Hoodie,Clothing,24,4.4,No,Debit Card,No
3207,36.0,Female,Boots,Footwear,52,3.0,No,Debit Card,No
3208,67.0,Female,Socks,Clothing,29,2.7,No,Debit Card,No
3209,61.0,,Jewelry,Accessories,30,3.3,No,PayPal,No
3210,64.0,Female,Shoes,Footwear,31,4.3,No,Bank Transfer,No
3211,30.0,Female,Socks,Clothing,67,2.9,No,Debit Card,No
3212,53.0,,Pants,Clothing,65,,No,Credit Card,No
3213,27.0,Female,Sneakers,Footwear,22,3.6,No,Bank Transfer,No
3214,27.0,Female,Sunglasses,Accessories,56,3.3,No,Venmo,No
3215,53.0,Female,Skirt,Clothing,78,3.1,No,Bank Transfer,No
3216,34.0,Female,Coat,Outerwear,90,,No,Bank Transfer,No
3217,39.0,Female,Hoodie,Clothing,85,3.4,No,Debit Card,No
3218,44.0,,Sunglasses,Accessories,58,,No,PayPal,No
3219,37.0,Female,Skirt,Clothing,34,3.9,No,Venmo,No
3220,57.0,Female,Coat,Outerwear,40,,No,,No
3221,,Female,Handbag,Accessories,29,,No,,No
3222,21.0,Female,T-shirt,Clothing,76,3.2,No,,No
3223,45.0,Female,Sunglasses,Accessories,84,4.6,No,,No
3224,68.0,Female,Shirt,Clothing,65,,No,PayPal,No
3225,,Female,Hoodie,Clothing,80,,No,Cash,No
3226,53.0,Female,Blouse,Clothing,98,3.0,No,Credit Card,No
3227,57.0,Female,Sneakers,Footwear,71,,No,Debit Card,No
3228,28.0,Female,Scarf,Accessories,69,2.7,No,Credit Card,No
3229,37.0,,,Accessories,95,4.6,No,Credit Card,No
3230,54.0,Female,Pants,Clothing,67,2.7,No,Debit Card,No
3231,49.0,Female,Sneakers,Footwear,49,2.5,No,,No
3232,62.0,,Shoes,Footwear,97,4.4,No,PayPal,No
3233,45.0,Female,T-shirt,Clothing,34,4.0,No,PayPal,No
3234,45.0,,Belt,Accessories,74,,No,Credit Card,No
3235,49.0,Female,Jewelry,Accessories,96,2.5,No,,No
3236,27.0,Female,Belt,Accessories,68,4.0,No,Venmo,No
3237,63.0,,Belt,Accessories,84,4.1,No,Venmo,No
3238,61.0,Female,T-shirt,Clothing,57,2.8,No,Bank Transfer,No
3239,25.0,Female,Sneakers,Footwear,84,3.4,No,,No
3240,33.0,Female,Sunglasses,Accessories,32,,No,Credit Card,No
3241,56.0,Female,Sandals,Footwear,37,,No,,No
3242,50.0,Female,Handbag,Accessories,58,4.4,No,Credit Card,No
3243,45.0,Female,Socks,Clothing,74,2.8,No,Cash,No
3244,45.0,Female,Hoodie,Clothing,99,,No,Venmo,No
3245,65.0,Female,Sweater,Clothing,81,4.7,No,Bank Transfer,No
3246,63.0,Female,Pants,Clothing,76,,No,PayPal,No
3247,70.0,Female,,Footwear,98,2.9,No,,No
3248,53.0,Female,Gloves,Accessories,91,3.7,No,Venmo,No
3249,22.0,Female,T-shirt,Clothing,79,4.2,No,Venmo,No
3250,26.0,,,Accessories,83,3.4,No,Credit Card,No
3251,23.0,Female,Coat,Outerwear,90,2.9,No,,No
3252,25.0,,,Outerwear,20,3.7,No,Debit Card,No
3253,69.0,,Sandals,Footwear,21,2.7,No,Bank Transfer,No
3254,36.0,Female,Backpack,Accessories,60,3.2,No,Debit Card,No
3255,21.0,,Sweater,Clothing,31,,No,Venmo,No
3256,57.0,,Shorts,Clothing,40,2.8,No,Cash,No
3257,60.0,,,Accessories,26,,No,Cash,No
3258,44.0,Female,Shirt,Clothing,98,,No,PayPal,No
3259,,Female,Shoes,Footwear,51,,No,,No
3260,57.0,,Hat,Accessories,95,3.7,No,PayPal,No
3261,39.0,Female,Scarf,Accessories,36,4.5,No,,No
3262,48.0,,Belt,Accessories,52,3.4,No,Bank Transfer,No
3263,42.0,Female,T-shirt,Clothing,35,2.7,No,Cash,No
3264,56.0,Female,Shorts,Clothing,68,4.4,No,PayPal,No
3265,28.0,Female,Pants,Clothing,50,,No,,No
3266,40.0,Female,Sunglasses,Accessories,100,,No,Credit Card,No
3267,49.0,,Coat,Outerwear,74,4.2,No,Bank Transfer,No
3268,37.0,Female,Hoodie,Clothing,45,3.0,No,Debit Card,No
3269,22.0,Female,Dress,Clothing,97,2.8,No,Cash,No
3270,27.0,Female,Blouse,Clothing,60,4.9,No,Venmo,No
3271,59.0,Female,,Clothing,25,4.7,No,Cash,No
3272,35.0,,Socks,Clothing,55,,No,Debit Card,No
3273,58.0,,Shoes,Footwear,99,3.1,No,Bank Transfer,No
3274,58.0,,Belt,Accessories,45,2.6,No,Credit Card,No
3275,46.0,Female,Sweater,Clothing,20,3.9,No,Credit Card,No
3276,,Female,Pants,Clothing,88,2.6,No,Venmo,No
3277,39.0,Female,Scarf,Accessories,99,,No,Credit Card,No
3278,59.0,Female,,Clothing,86,4.9,No,,No
3279,59.0,Female,,Clothing,70,3.3,No,Debit Card,No
3280,59.0,,Hat,Accessories,50,3.0,No,,No
3281,45.0,,Handbag,Accessories,57,2.7,No,Credit Card,No
3282,27.0,Female,,Clothing,69,,No,Debit Card,No
3283,24.0,Female,T-shirt,Clothing,94,4.8,No,Bank Transfer,No
3284,47.0,Female,Jacket,Outerwear,24,2.9,No,Credit Card,No
3285,70.0,Female,Scarf,Accessories,79,4.5,No,Debit Card,No
3286,58.0,Female,Hat,Accessories,31,4.6,No,PayPal,No
3287,45.0,Female,Jacket,Outerwear,67,,No,Venmo,No
3288,24.0,Female,Skirt,Clothing,63,4.3,No,PayPal,No
3289,67.0,Female,Handbag,Accessories,61,4.9,No,,No
3290,31.0,Female,Backpack,Accessories,50,4.0,No,Venmo,No
3291,,Female,Coat,Outerwear,82,3.1,No,Bank Transfer,No
3292,29.0,Female,Belt,Accessories,51,2.6,No,Bank Transfer,No
3293,62.0,,Handbag,Accessories,23,4.9,No,,No
3294,19.0,Female,,Outerwear,91,3.5,No,Bank Transfer,No
3295,62.0,Female,Sweater,Clothing,60,4.5,No,PayPal,No
3296,70.0,Female,Blouse,Clothing,34,,No,,No
3297,20.0,Female,Blouse,Clothing,23,4.2,No,,No
3298,67.0,Female,Belt,Accessories,82,4.1,No,,No
3299,65.0,Female,Jacket,Outerwear,73,3.5,No,PayPal,No
3300,45.0,Female,Shorts,Clothing,32,4.0,No,,No
3301,,Female,Hat,Accessories,80,4.0,No,Debit Card,No
3302,,Female,Pants,Clothing,58,,No,PayPal,No
3303,36.0,,Blouse,Clothing,82,,No,,No
3304,20.0,Female,Belt,Accessories,60,3.4,No,PayPal,No
3305,30.0,Female,Handbag,Accessories,79,4.8,No,Debit Card,No
3306,34.0,Female,Hoodie,Clothing,41,4.9,No,Bank Transfer,No
3307,63.0,Female,Jacket,Outerwear,39,,No,Cash,No
3308,18.0,Female,Scarf,Accessories,36,,No,Credit Card,No
3309,55.0,Female,Jeans,Clothing,70,2.6,No,,No
3310,48.0,Female,Handbag,Accessories,47,3.1,No,Credit Card,No
3311,,Female,Jacket,Outerwear,27,3.6,No,,No
3312,29.0,Female,Hat,Accessories,52,4.0,No,PayPal,No
3313,55.0,Female,Sneakers,Footwear,75,3.9,No,Venmo,No
3314,55.0,Female,Hat,Accessories,30,3.9,No,Cash,No
3315,55.0,Female,Socks,Clothing,94,3.3,No,PayPal,No
3316,48.0,Female,Scarf,Accessories,68,,No,Credit Card,No
3317,,Female,Socks,Clothing,45,3.1,No,Cash,No
3318,21.0,,Hat,Accessories,67,4.7,No,,No
3319,45.0,Female,Jacket,Outerwear,46,3.9,No,Venmo,No
3320,23.0,Female,Shorts,Clothing,31,,No,Cash,No
3321,66.0,Female,Blouse,Clothing,44,4.2,No,Cash,No
3322,32.0,Female,Coat,Outerwear,100,4.3,No,Bank Transfer,No
3323,52.0,Female,,Clothing,92,4.6,No,Credit Card,No
3324,54.0,Female,Handbag,Accessories,78,3.8,No,Venmo,No
3325,37.0,Female,T-shirt,Clothing,32,,No,Venmo,No
3326,29.0,,Sandals,Footwear,97,3.7,No,Debit Card,No
3327,47.0,,Gloves,Accessories,95,4.3,No,Cash,No
3328,47.0,Female,Shorts,Clothing,64,,No,Bank Transfer,No
3329,42.0,Female,Sandals,Footwear,35,3.2,No,,No
3330,,,Backpack,Accessories,54,3.8,No,Debit Card,No
3331,38.0,Female,Sneakers,Footwear,96,3.2,No,PayPal,No
3332,55.0,Female,Sunglasses,Accessories,58,3.5,No,,No
3333,27.0,Female,T-shirt,Clothing,23,,No,,No
3334,55.0,Female,,Clothing,35,4.2,No,Debit Card,No
3335,66.0,,Shirt,Clothing,23,3.4,No,Bank Transfer,No
3336,44.0,Female,Hat,Accessories,94,3.5,No,Credit Card,No
3337,,Female,Blouse,Clothing,45,,No,Venmo,No
3338,23.0,Female,Jacket,Outerwear,23,,No,,No
3339,29.0,Female,Skirt,Clothing,94,2.9,No,Venmo,No
3340,20.0,Female,Gloves,Accessories,99,3.6,No,Debit Card,No
3341,42.0,,T-shirt,Clothing,36,,No,Credit Card,No
3342,,Female,,Outerwear,50,4.5,No,Venmo,No
3343,,Female,Jacket,Outerwear,81,,No,Credit Card,No
3344,24.0,Female,Shorts,Clothing,31,3.6,No,,No
3345,62.0,Female,Hat,Accessories,48,4.3,No,Debit Card,No
3346,28.0,Female,Handbag,Accessories,91,,No,Cash,No
3347,30.0,Female,Jeans,Clothing,99,,No,PayPal,No
3348,22.0,Female,,Footwear,70,4.4,No,,No
3349,28.0,,T-shirt,Clothing,74,2.8,No,PayPal,No
3350,,,Jewelry,Accessories,79,2.8,No,Cash,No
3351,45.0,Female,,Accessories,33,4.9,No,PayPal,No
3352,43.0,Female,,Clothing,49,,No,Cash,No
3353,55.0,Female,Belt,Accessories,96,2.9,No,Credit Card,No
3354,31.0,Female,Dress,Clothing,66,,No,Debit Card,No
3355,42.0,,Skirt,Clothing,45,2.8,No,Cash,No
3356,40.0,Female,Blouse,Clothing,28,2.6,No,Debit Card,No
3357,39.0,Female,Jeans,Clothing,48,3.5,No,Credit Card,No
3358,41.0,Female,Hoodie,Clothing,67,,No,Venmo,No
3359,56.0,Female,,Clothing,59,3.4,No,Debit Card,No
3360,43.0,Female,Sunglasses,Accessories,74,,No,,No
3361,22.0,Female,Jacket,Outerwear,81,3.3,No,Venmo,No
3362,47.0,Female,,Footwear,26,,No,Credit Card,No
3363,50.0,,Handbag,Accessories,61,,No,Credit Card,No
3364,58.0,,Sweater,Clothing,23,,No,,No
3365,50.0,Female,,Accessories,33,3.2,No,Cash,No
3366,43.0,Female,Skirt,Clothing,58,3.9,No,Bank Transfer,No
3367,38.0,Female,Gloves,Accessories,65,3.6,No,Venmo,No
3368,44.0,Female,T-shirt,Clothing,48,,No,Credit Card,No
3369,30.0,Female,Sandals,Footwear,25,4.8,No,,No
3370,47.0,Female,Sweater,Clothing,51,3.8,No,Debit Card,No
3371,30.0,Female,Belt,Accessories,31,2.8,No,,No
3372,49.0,,,Clothing,99,4.0,No,,No
3373,,Female,Socks,Clothing,25,,No,Credit Card,No
3374,70.0,Female,Sandals,Footwear,52,3.5,No,Debit Card,No
3375,22.0,Female,Blouse,Clothing,47,,No,Debit Card,No
3376,51.0,Female,Boots,Footwear,98,4.9,No,,No
3377,22.0,Female,Hat,Accessories,46,4.1,No,,No
3378,37.0,Female,Shirt,Clothing,32,,No,Bank Transfer,No
3379,49.0,Female,Shorts,Clothing,75,4.5,No,,No
3380,61.0,,Handbag,Accessories,51,5.0,No,Debit Card,No
3381,41.0,,Dress,Clothing,52,3.8,No,PayPal,No
3382,57.0,Female,,Accessories,66,,No,,No
3383,34.0,Female,Sweater,Clothing,35,2.8,No,,No
3384,27.0,Female,Coat,Outerwear,43,2.6,No,Credit Card,No
3385,39.0,Female,Hoodie,Clothing,24,3.8,No,,No
3386,62.0,,Jewelry,Accessories,83,2.8,No,PayPal,No
3387,,Female,T-shirt,Clothing,62,2.6,No,Debit Card,No
3388,53.0,Female,Pants,Clothing,78,3.4,No,,No
3389,35.0,Female,,Clothing,61,4.5,No,Venmo,No
3390,38.0,Female,Pants,Clothing,57,3.8,No,Credit Card,No
3391,32.0,Female,Socks,Clothing,70,3.0,No,Credit Card,No
3392,47.0,Female,Hoodie,Clothing,57,,No,Cash,No
3393,53.0,Female,Scarf,Accessories,74,,No,Credit Card,No
3394,,Female,Dress,Clothing,90,3.1,No,PayPal,No
3395,31.0,,Sandals,Footwear,98,,No,Cash,No
3396,44.0,Female,Dress,Clothing,43,,No,Debit Card,No
3397,29.0,Female,,Clothing,37,,No,PayPal,No
3398,19.0,Female,Blouse,Clothing,38,2.7,No,Bank Transfer,No
3399,54.0,Female,Jeans,Clothing,60,3.8,No,Cash,No
3400,40.0,Female,Pants,Clothing,55,3.3,No,Debit Card,No
3401,39.0,Female,,Accessories,51,,No,,No
3402,,,Backpack,Accessories,71,3.4,No,,No
3403,22.0,,,Clothing,61,4.4,No,,No
3404,30.0,Female,Boots,Footwear,65,,No,Credit Card,No
3405,69.0,Female,Gloves,Accessories,34,3.9,No,Cash,No
3406,28.0,Female,Blouse,Clothing,87,4.2,No,Venmo,No
3407,57.0,Female,Sweater,Clothing,79,,No,Venmo,No
3408,46.0,Female,Dress,Clothing,46,2.6,No,Bank Transfer,No
3409,48.0,Female,,Clothing,72,4.4,No,PayPal,No
3410,24.0,Female,,Clothing,93,3.2,No,,No
3411,50.0,Female,Sandals,Footwear,76,,No,PayPal,No
3412,29.0,Female,Shoes,Footwear,56,,No,Venmo,No
